Date,AAPL,AMZN,FB,GOOG,MSFT
2011-09-07,11.790803909301758,219.89999389648438,,266.0179138183594,20.965595245361328
2011-09-08,11.797256469726562,217.25999450683594,,266.4811706542969,21.14299201965332
2011-09-09,11.592720031738281,211.38999938964844,,261.4450378417969,20.755937576293945
2011-09-12,11.668268203735352,216.55999755859375,,264.0701904296875,20.876888275146484
2011-09-13,11.811994552612305,219.52999877929688,,263.7713317871094,20.997846603393555
2011-09-14,11.955721855163574,222.57000732421875,,265.04156494140625,21.368776321411133
2011-09-15,12.068121910095215,226.77999877929688,,270.2669677734375,21.763891220092773
2011-09-16,12.299681663513184,239.3000030517578,,272.31927490234375,21.86872673034668
2011-09-19,12.64148998260498,241.69000244140625,,272.3143005371094,21.941295623779297
2011-09-20,12.697385787963867,233.25,,272.29437255859375,21.755830764770508
2011-09-21,12.657155990600586,231.8699951171875,,268.59326171875,20.95752716064453
2011-09-22,12.340217590332031,223.22999572753906,,259.35784912109375,20.20760154724121
2011-09-23,12.416383743286133,223.61000061035156,,261.7738037109375,20.20760154724121
2011-09-26,12.381677627563477,229.85000610351562,,264.951904296875,20.514020919799805
2011-09-27,12.261598587036133,224.2100067138672,,268.6629943847656,20.699491500854492
2011-09-28,12.19250202178955,229.7100067138672,,263.4325866699219,20.62691879272461
2011-09-29,11.994723320007324,222.44000244140625,,262.7651062011719,20.5220890045166
2011-09-30,11.710650444030762,216.22999572753906,,256.558349609375,20.070518493652344
2011-10-03,11.5042724609375,211.97999572753906,,246.83480834960938,19.78022575378418
2011-10-04,11.439778327941895,212.5,,250.0128936767578,20.433387756347656
2011-10-05,11.616369247436523,219.5,,251.4076690673828,20.876888275146484
2011-10-06,11.589339256286621,221.50999450683594,,256.39398193359375,21.239757537841797
2011-10-07,11.356860160827637,224.74000549316406,,256.59820556640625,21.16718101501465
2011-10-10,11.940672874450684,231.32000732421875,,267.58203125,21.72357940673828
2011-10-11,12.293233871459961,235.47999572753906,,270.5758056640625,21.77195930480957
2011-10-12,12.351582527160645,236.80999755859375,,273.22589111328125,21.739702224731445
2011-10-13,12.543222427368164,236.14999389648438,,278.4512939453125,21.91710662841797
2011-10-14,12.959965705871582,246.7100067138672,,294.7352600097656,21.98967742919922
2011-10-17,12.898233413696289,242.3300018310547,,290.1175537109375,21.755830764770508
2011-10-18,12.967334747314453,243.8800048828125,,294.1524353027344,22.021934509277344
2011-10-19,12.24194622039795,231.52999877929688,,289.2657470703125,21.87678337097168
2011-10-20,12.140292167663574,233.61000061035156,,290.7452087402344,21.804214477539062
2011-10-21,12.065359115600586,234.77999877929688,,294.1424865722656,21.900972366333008
2011-10-24,12.461529731750488,237.61000061035156,,297.0964050292969,21.9251708984375
2011-10-25,12.215838432312012,227.14999389648438,,290.4911804199219,21.618751525878906
2011-10-26,12.302752494812012,198.39999389648438,,292.0602722167969,21.441349029541016
2011-10-27,12.428359985351562,206.77999877929688,,298.21722412109375,21.973546981811523
2011-10-28,12.436344146728516,217.32000732421875,,298.949462890625,21.755830764770508
2011-10-31,12.431124687194824,213.50999450683594,,295.2134704589844,21.473600387573242
2011-11-01,12.177142143249512,212.10000610351562,,288.2445983886719,20.95752716064453
2011-11-02,12.204785346984863,215.6199951171875,,291.31805419921875,20.973648071289062
2011-11-03,12.378608703613281,218.2899932861328,,297.6343994140625,21.392969131469727
2011-11-04,12.291699409484863,216.47999572753906,,296.9569396972656,21.16718101501465
2011-11-07,12.276030540466309,217.0,,303.0291748046875,21.610685348510742
2011-11-08,12.475655555725098,217.99000549316406,,305.02667236328125,21.900972366333008
2011-11-09,12.139371871948242,211.22000122070312,,299.35296630859375,21.126867294311523
2011-11-10,11.830421447753906,210.7899932861328,,296.4289245605469,21.191373825073242
2011-11-11,11.811994552612305,217.38999938964844,,303.03912353515625,21.69938850402832
2011-11-14,11.647380828857422,218.92999267578125,,305.3554382324219,21.578428268432617
2011-11-15,11.94128704071045,217.8300018310547,,307.1288146972656,21.72467041015625
2011-11-16,11.816600799560547,211.99000549316406,,304.59332275390625,21.18033218383789
2011-11-17,11.590566635131836,204.52000427246094,,299.3131103515625,20.74974250793457
2011-11-18,11.5147123336792,197.13999938964844,,296.32928466796875,20.554750442504883
2011-11-21,11.332596778869629,189.25,,289.38531494140625,20.31102180480957
2011-11-22,11.562929153442383,192.33999633789062,,288.91705322265625,20.14041519165039
2011-11-23,11.270562171936035,188.99000549316406,,283.99053955078125,19.880428314208984
2011-11-25,11.165533065795898,182.39999389648438,,280.4488220214844,19.7423152923584
2011-11-28,11.55095100402832,194.14999389648438,,292.99676513671875,20.205406188964844
2011-11-29,11.461277961730957,188.38999938964844,,290.3765869140625,20.1810302734375
2011-11-30,11.737672805786133,192.2899932861328,,298.57586669921875,20.782236099243164
2011-12-01,11.91364860534668,197.1300048828125,,305.739013671875,20.53850555419922
2011-12-02,11.968005180358887,196.02999877929688,,309.0216979980469,20.489765167236328
2011-12-05,12.069658279418945,196.24000549316406,,311.6568298339844,20.879730224609375
2011-12-06,12.006392478942871,191.99000549316406,,310.7203369140625,20.847230911254883
2011-12-07,11.949272155761719,195.32000732421875,,310.53106689453125,20.79848861694336
2011-12-08,11.997488975524902,190.47999572753906,,306.874755859375,20.635997772216797
2011-12-09,12.088391304016113,193.02999877929688,,312.5385437011719,20.879730224609375
2011-12-12,12.033724784851074,189.52000427246094,,311.5273132324219,20.725370407104492
2011-12-13,11.940672874450684,180.50999450683594,,311.6468811035156,20.928482055664062
2011-12-14,11.675943374633789,180.2100067138672,,307.8809814453125,20.790367126464844
2011-12-15,11.637555122375488,181.25999450683594,,308.6132507324219,20.765989303588867
2011-12-16,11.701436042785645,181.25999450683594,,311.8112487792969,21.123464584350586
2011-12-19,11.737979888916016,179.3300018310547,,309.75396728515625,20.741619110107422
2011-12-20,12.15994644165039,182.52000427246094,,314.0080261230469,21.147838592529297
2011-12-21,12.175301551818848,174.35000610351562,,311.74151611328125,20.928482055664062
2011-12-22,12.23979377746582,179.02999877929688,,313.6742858886719,20.969100952148438
2011-12-23,12.386594772338867,177.27999877929688,,315.3878479003906,21.147838592529297
2011-12-27,12.484868049621582,176.27000427246094,,318.9295654296875,21.155961990356445
2011-12-28,12.36540412902832,173.88999938964844,,318.6556091308594,20.97722625732422
2011-12-29,12.44156551361084,173.86000061035156,,320.00054931640625,21.13971519470215
2011-12-30,12.437883377075195,173.10000610351562,,321.7440185546875,21.090965270996094
2012-01-03,12.6292085647583,179.02999877929688,,331.46258544921875,21.74904441833496
2012-01-04,12.697078704833984,177.50999450683594,,332.8922424316406,22.26088523864746
2012-01-05,12.838044166564941,177.61000061035156,,328.2745361328125,22.488357543945312
2012-01-06,12.972249031066895,182.61000061035156,,323.79632568359375,22.83771514892578
2012-01-09,12.951671600341797,178.55999755859375,,310.0677795410156,22.537107467651367
2012-01-10,12.998044967651367,179.33999633789062,,310.4065246582031,22.618356704711914
2012-01-11,12.976856231689453,178.89999389648438,,311.8112487792969,22.520856857299805
2012-01-12,12.941230773925781,175.92999267578125,,313.6443786621094,22.748348236083984
2012-01-13,12.892704963684082,178.4199981689453,,311.32806396484375,22.95145606994629
2012-01-17,13.04288387298584,181.66000366210938,,313.1163635253906,22.95958137512207
2012-01-18,13.178317070007324,189.44000244140625,,315.2732849121094,22.935203552246094
2012-01-19,13.136551856994629,194.4499969482422,,318.5908508300781,22.845836639404297
2012-01-20,12.907755851745605,190.92999267578125,,291.90087890625,24.13762092590332
2012-01-23,13.12610912322998,186.08999633789062,,291.666748046875,24.15386962890625
2012-01-24,12.9111328125,187.0,,289.3803405761719,23.83701515197754
2012-01-25,13.717294692993164,187.8000030517578,,283.68170166015625,24.015756607055664
2012-01-26,13.654951095581055,193.32000732421875,,282.9892883300781,23.967002868652344
2012-01-27,13.736332893371582,195.3699951171875,,288.9071044921875,23.747644424438477
2012-01-30,13.91230583190918,192.14999389648438,,287.7663879394531,24.056371688842773
2012-01-31,14.01887035369873,194.44000244140625,,288.97186279296875,23.991376876831055
2012-02-01,14.009967803955078,179.4600067138672,,289.33050537109375,24.283863067626953
2012-02-02,13.977104187011719,181.72000122070312,,291.4625244140625,24.33260726928711
2012-02-03,14.117149353027344,187.67999267578125,,297.05157470703125,24.568222045898438
2012-02-06,14.248899459838867,183.13999938964844,,303.4077453613281,24.53571128845215
2012-02-07,14.398152351379395,184.19000244140625,,302.2520751953125,24.65758514404297
2012-02-08,14.639233589172363,185.47999572753906,,303.7863464355469,24.909440994262695
2012-02-09,15.145651817321777,184.97999572753906,,304.58831787109375,24.99880027770996
2012-02-10,15.15333080291748,185.5399932861328,,301.8236999511719,24.779451370239258
2012-02-13,15.435257911682129,191.58999633789062,,304.9569396972656,24.844444274902344
2012-02-14,15.645934104919434,191.3000030517578,,303.74151611328125,24.73813247680664
2012-02-15,15.283856391906738,184.47000122070312,,301.64935302734375,24.574569702148438
2012-02-16,15.423280715942383,179.92999267578125,,302.1275634765625,25.588632583618164
2012-02-17,15.420515060424805,182.5,,301.1910705566406,25.555925369262695
2012-02-21,15.811467170715332,182.25999450683594,,305.85357666015625,25.7112979888916
2012-02-22,15.755875587463379,180.5800018310547,,302.83489990234375,25.572275161743164
2012-02-23,15.858755111694336,178.88999938964844,,301.9233093261719,25.654054641723633
2012-02-24,16.04363441467285,179.1300048828125,,303.8112487792969,25.74401092529297
2012-02-27,16.14651870727539,178.52999877929688,,303.517333984375,25.637697219848633
2012-02-28,16.442882537841797,183.8000030517578,,308.0403747558594,26.06294822692871
2012-02-29,16.658775329589844,179.69000244140625,,307.97064208984375,25.956634521484375
2012-03-01,16.721115112304688,180.0399932861328,,310.03790283203125,26.40641975402832
2012-03-02,16.7429256439209,179.3000030517578,,309.4650573730469,26.23468780517578
2012-03-05,16.373781204223633,180.25999450683594,,305.9781188964844,26.005701065063477
2012-03-06,16.284717559814453,181.08999633789062,,301.3504638671875,25.809431076049805
2012-03-07,16.29792594909668,183.77000427246094,,302.26702880859375,26.038423538208008
2012-03-08,16.644947052001953,187.63999938964844,,302.4364013671875,26.17744255065918
2012-03-09,16.742618560791016,184.32000732421875,,299.0042724609375,26.161087036132812
2012-03-12,16.952367782592773,183.38999938964844,,301.4450988769531,26.20197868347168
2012-03-13,17.44681739807129,184.58999633789062,,307.7365417480469,26.717180252075195
2012-03-14,18.106481552124023,182.25999450683594,,306.8448791503906,26.798965454101562
2012-03-15,17.9830265045166,184.42999267578125,,309.4052734375,26.864381790161133
2012-03-16,17.983339309692383,185.0500030517578,,311.35296630859375,26.659934997558594
2012-03-19,18.460277557373047,185.52000427246094,,315.8062744140625,26.33282470703125
2012-03-20,18.609529495239258,192.3300018310547,,315.56219482421875,26.161087036132812
2012-03-21,18.503271102905273,191.72999572753906,,318.7950744628906,26.09565544128418
2012-03-22,18.40622329711914,192.39999389648438,,321.8187561035156,26.169269561767578
2012-03-23,18.3051815032959,195.0399932861328,,320.09521484375,26.17744255065918
2012-03-26,18.64085578918457,202.8699951171875,,323.4526062011719,26.65176010131836
2012-03-27,18.871179580688477,205.44000244140625,,322.30194091796875,26.59450912475586
2012-03-28,18.967615127563477,201.16000366210938,,326.6556091308594,26.324642181396484
2012-03-29,18.729299545288086,204.61000061035156,,322.99432373046875,26.26740074157715
2012-03-30,18.41266441345215,202.50999450683594,,319.4227294921875,26.381887435913086
2012-04-02,18.998632431030273,198.0500030517578,,322.2521057128906,26.40641975402832
2012-04-03,19.326927185058594,199.66000366210938,,320.1101379394531,26.120195388793945
2012-04-04,19.173067092895508,193.99000549316406,,316.38909912109375,25.523208618164062
2012-04-05,19.460824966430664,194.38999938964844,,314.9793701171875,25.776721954345703
2012-04-09,19.539142608642578,191.8699951171875,,314.2421569824219,25.43325424194336
2012-04-10,19.29990577697754,186.97999572753906,,312.25958251953125,24.918045043945312
2012-04-11,19.231109619140625,187.97000122070312,,316.7925720214844,24.819913864135742
2012-04-12,19.125774383544922,190.69000244140625,,324.28948974609375,25.33512306213379
2012-04-13,18.58710289001465,188.4600067138672,,311.1337890625,25.196094512939453
2012-04-16,17.816267013549805,185.5,,301.90338134765625,25.41689682006836
2012-04-17,18.724384307861328,188.38999938964844,,303.6468505859375,25.7112979888916
2012-04-18,18.682621002197266,191.07000732421875,,302.5908203125,25.465965270996094
2012-04-19,18.040760040283203,191.10000610351562,,298.5310363769531,25.359655380249023
2012-04-20,17.5966854095459,189.97999572753906,,296.9170837402344,26.512733459472656
2012-04-23,17.557369232177734,188.24000549316406,,297.6842041015625,26.26740074157715
2012-04-24,17.20665168762207,190.3300018310547,,299.5123596191406,26.103839874267578
2012-04-25,18.733596801757812,194.4199981689453,,303.7215881347656,26.33282470703125
2012-04-26,18.66295623779297,195.99000549316406,,306.5858459472656,26.25922203063965
2012-04-27,18.51862144470215,226.85000610351562,,306.3417663574219,26.15290641784668
2012-04-30,17.934499740600586,231.89999389648438,,301.2956848144531,26.185619354248047
2012-05-01,17.877685546875,230.0399932861328,,301.0864562988281,26.17744255065918
2012-05-02,17.995920181274414,230.25,,302.49615478515625,26.005701065063477
2012-05-03,17.868162155151367,229.4499969482422,,304.369140625,25.972991943359375
2012-05-04,17.359289169311523,223.99000549316406,,297.3703918457031,25.33512306213379
2012-05-07,17.489194869995117,225.16000366210938,,302.640625,25.065242767333984
2012-05-08,17.449268341064453,223.89999389648438,,305.2508544921875,24.942577362060547
2012-05-09,17.47998046875,222.97999572753906,,303.4376525878906,25.15520477294922
2012-05-10,17.521129608154297,226.69000244140625,,305.6842346191406,25.138851165771484
2012-05-11,17.40412712097168,227.67999267578125,,301.4849548339844,25.48232078552246
2012-05-14,17.143396377563477,222.92999267578125,,300.87225341796875,25.089780807495117
2012-05-15,16.98830223083496,224.38999938964844,,304.4139709472656,24.86752700805664
2012-05-16,16.77056121826172,224.05999755859375,,313.29071044921875,24.612348556518555
2012-05-17,16.280418395996094,218.36000061035156,,310.3616943359375,24.464183807373047
2012-05-18,16.288402557373047,213.85000610351562,38.22999954223633,299.0789794921875,24.093767166137695
2012-05-21,17.237369537353516,218.11000061035156,34.029998779296875,305.90838623046875,24.48887825012207
2012-05-22,17.105009078979492,215.3300018310547,31.0,299.2782287597656,24.49710464477539
2012-05-23,17.522363662719727,217.27999877929688,32.0,303.5920715332031,23.962060928344727
2012-05-24,17.361440658569336,215.24000549316406,33.029998779296875,300.702880859375,23.929128646850586
2012-05-25,17.268381118774414,212.88999938964844,31.90999984741211,294.6605529785156,23.920896530151367
2012-05-29,17.574872970581055,214.75,28.84000015258789,296.060302734375,24.332475662231445
2012-05-30,17.786785125732422,209.22999572753906,28.190000534057617,293.0166931152344,24.15138053894043
2012-05-31,17.74256134033203,212.91000366210938,29.600000381469727,289.345458984375,24.027910232543945
2012-06-01,17.22846031188965,208.22000122070312,27.719999313354492,284.4239196777344,23.418781280517578
2012-06-04,17.329811096191406,214.57000732421875,26.899999618530273,288.2146911621094,23.501096725463867
2012-06-05,17.28496551513672,213.2100067138672,25.8700008392334,284.1399841308594,23.468164443969727
2012-06-06,17.550003051757812,217.63999938964844,26.809999465942383,289.20098876953125,24.159618377685547
2012-06-07,17.5579833984375,218.8000030517578,26.309999465942383,288.0353698730469,24.060834884643555
2012-06-08,17.82210350036621,218.47999572753906,27.100000381469727,289.1412353515625,24.40656280517578
2012-06-11,17.541091918945312,216.5,27.010000228881836,283.18853759765625,23.78919219970703
2012-06-12,17.69434356689453,216.4199981689453,27.399999618530273,281.494873046875,24.11022186279297
2012-06-13,17.571495056152344,214.72999572753906,27.270000457763672,279.49737548828125,23.978515625
2012-06-14,17.55215072631836,214.4499969482422,28.290000915527344,278.4811706542969,24.15138053894043
2012-06-15,17.631996154785156,218.35000610351562,30.010000228881836,281.20098876953125,24.71113395690918
2012-06-18,17.98978614807129,222.66000366210938,31.40999984741211,284.3591613769531,24.56296157836914
2012-06-19,18.039844512939453,224.02999877929688,31.90999984741211,289.67919921875,25.2708740234375
2012-06-20,17.98855209350586,223.02000427246094,31.600000381469727,287.6767272949219,25.460203170776367
2012-06-21,17.74071502685547,220.57000732421875,31.84000015258789,281.5496826171875,24.809911727905273
2012-06-22,17.876766204833984,222.16000366210938,33.04999923706055,284.6729736328125,25.2708740234375
2012-06-25,17.528812408447266,220.07000732421875,32.060001373291016,279.3031005859375,24.587656021118164
2012-06-26,17.567506790161133,225.61000061035156,33.099998474121094,281.2856750488281,24.71113395690918
2012-06-27,17.64335823059082,225.6199951171875,32.22999954223633,283.5870361328125,24.834606170654297
2012-06-28,17.475990295410156,221.30999755859375,31.360000610351562,281.1013488769531,24.620582580566406
2012-06-29,17.935117721557617,228.35000610351562,31.100000381469727,288.9519348144531,25.18032455444336
2012-07-02,18.19677734375,229.32000732421875,30.770000457763672,289.15118408203125,25.1556339263916
2012-07-03,18.40837287902832,229.52999877929688,31.200000762939453,292.81744384765625,25.320262908935547
2012-07-05,18.73175811767578,227.05999755859375,31.469999313354492,296.84735107421875,25.2708740234375
2012-07-06,18.60706329345703,225.0500030517578,31.729999542236328,291.8959045410156,24.851064682006836
2012-07-09,18.853063583374023,225.0500030517578,32.16999816894531,291.9108581542969,24.694664001464844
2012-07-10,18.67862892150879,219.5,31.469999313354492,289.7638854980469,24.48064422607422
2012-07-11,18.562545776367188,218.3699951171875,30.969999313354492,284.52850341796875,24.118457794189453
2012-07-12,18.3927059173584,215.36000061035156,30.809999465942383,284.1748352050781,23.566938400268555
2012-07-13,18.579126358032227,218.38999938964844,30.719999313354492,287.1835632324219,24.192541122436523
2012-07-16,18.638702392578125,216.00999450683594,28.25,286.3865661621094,24.233705520629883
2012-07-17,18.63962745666504,216.92999267578125,28.09000015258789,287.2881774902344,24.414796829223633
2012-07-18,18.618741989135742,217.47000122070312,29.110000610351562,289.295654296875,25.065078735351562
2012-07-19,18.866270065307617,226.1699981689453,29.0,295.42266845703125,25.246183395385742
2012-07-20,18.558547973632812,228.2899932861328,28.760000228881836,304.26953125,24.793445587158203
2012-07-23,18.54410743713379,226.00999450683594,28.75,306.60577392578125,24.101993560791016
2012-07-24,18.454740524291992,223.0399932861328,28.450000762939453,302.6506042480469,23.99498176574707
2012-07-25,17.657800674438477,217.0500030517578,29.34000015258789,302.85980224609375,23.73157501220703
2012-07-26,17.6550350189209,220.00999450683594,26.850000381469727,305.5347900390625,24.003211975097656
2012-07-27,17.97074317932129,237.32000732421875,23.709999084472656,316.2944641113281,24.49710464477539
2012-07-30,18.273860931396484,236.08999633789062,23.149999618530273,314.96942138671875,24.398330688476562
2012-07-31,18.75693702697754,233.3000030517578,21.709999084472656,315.30316162109375,24.258392333984375
2012-08-01,18.6356258392334,232.08999633789062,20.8799991607666,315.1587219238281,24.209001541137695
2012-08-02,18.665725708007812,230.80999755859375,20.040000915527344,313.2010498046875,24.027910232543945
2012-08-03,18.908645629882812,234.97000122070312,21.09000015258789,319.4675598144531,24.48887825012207
2012-08-06,19.119014739990234,233.99000549316406,21.920000076293945,320.20977783203125,24.653507232666016
2012-08-07,19.068653106689453,236.55999755859375,20.719999313354492,319.07403564453125,24.9086856842041
2012-08-08,19.036407470703125,234.3800048828125,20.719999313354492,319.9158630371094,24.966306686401367
2012-08-09,19.144969940185547,234.05999755859375,21.010000228881836,319.97564697265625,25.10624885559082
2012-08-10,19.17488670349121,232.75,21.809999465942383,319.8013000488281,25.040393829345703
2012-08-13,19.430883407592773,232.44000244140625,21.600000381469727,328.7726745605469,25.015697479248047
2012-08-14,19.48301124572754,233.19000244140625,20.3799991607666,333.08154296875,24.965980529785156
2012-08-15,19.456480026245117,237.4199981689453,21.200000762939453,332.52362060546875,25.023983001708984
2012-08-16,19.62642478942871,241.5500030517578,19.8700008392334,335.1786804199219,25.504579544067383
2012-08-17,19.98944091796875,241.1699981689453,19.049999237060547,337.3056945800781,25.60401153564453
2012-08-20,20.515003204345703,240.35000610351562,20.010000228881836,336.5086975097656,25.471437454223633
2012-08-21,20.23464584350586,239.4499969482422,19.15999984741211,333.50494384765625,25.521148681640625
2012-08-22,20.629741668701172,243.10000610351562,19.440000534057617,337.32562255859375,25.30571174621582
2012-08-23,20.43728256225586,241.1999969482422,19.440000534057617,337.1363220214844,25.073701858520508
2012-08-24,20.45547866821289,245.74000549316406,19.40999984741211,338.04791259765625,25.322282791137695
2012-08-27,20.839780807495117,243.9199981689453,19.149999618530273,333.3604736328125,25.430002212524414
2012-08-28,20.812631607055664,246.11000061035156,19.34000015258789,337.3605041503906,25.380281448364258
2012-08-29,20.771615982055664,247.1199951171875,19.100000381469727,342.72039794921875,25.396852493286133
2012-08-30,20.475528717041016,246.22000122070312,19.09000015258789,339.5672302246094,25.123414993286133
2012-08-31,20.51777458190918,248.27000427246094,18.059999465942383,341.2658386230469,25.537723541259766
2012-09-04,20.817882537841797,247.8800048828125,17.729999542236328,339.2484130859375,25.181415557861328
2012-09-05,20.67168426513672,246.22000122070312,18.579999923706055,339.0890197753906,25.181415557861328
2012-09-06,20.85797119140625,251.3800048828125,18.959999084472656,348.3941345214844,25.97688102722168
2012-09-07,20.98658561706543,259.1400146484375,18.979999542236328,351.75653076171875,25.645442962646484
2012-09-10,20.440671920776367,257.0899963378906,18.809999465942383,349.0765686035156,25.45485496520996
2012-09-11,20.374359130859375,255.6699981689453,19.43000030517578,344.8025817871094,25.512861251831055
2012-09-12,20.658111572265625,255.6300048828125,20.93000030517578,344.1500549316406,25.504579544067383
2012-09-13,21.06492805480957,260.239990234375,20.709999084472656,351.70172119140625,25.637149810791016
2012-09-14,21.320924758911133,261.2699890136719,22.0,353.51495361328125,25.860872268676758
2012-09-17,21.583087921142578,258.0,21.520000457763672,353.66436767578125,25.860872268676758
2012-09-18,21.648780822753906,258.75,21.8700008392334,357.79888916015625,25.836021423339844
2012-09-19,21.65464210510254,261.67999267578125,23.290000915527344,362.39166259765625,25.728302001953125
2012-09-20,21.54977035522461,260.80999755859375,22.59000015258789,362.70050048828125,26.059741973876953
2012-09-21,21.592647552490234,257.4700012207031,22.860000610351562,365.6245422363281,25.84430694580078
2012-09-24,21.305809020996094,254.8000030517578,20.790000915527344,373.2908020019531,25.504579544067383
2012-09-25,20.773771286010742,252.4600067138672,20.280000686645508,373.18121337890625,25.181415557861328
2012-09-26,20.515926361083984,249.6699981689453,20.6200008392334,375.3232116699219,24.999126434326172
